iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
0,0.695594446114083,0.056541705701137465,0.7100809857622605,0.013987922987207427,0.614490800597259,0.01474071732437496,0.6090182554552498,0.0074494040792181535
1,0.7210070631123264,0.04365180533566997,0.7236924088043675,0.015467393146113294,0.5612193099432503,0.015963549565265328,0.5540303175270406,0.01243566784582544
2,0.7342944349594507,0.057329468443622966,0.7412661487988126,0.014716455806836217,0.5197571602175961,0.026943537772326793,0.5102904543195941,0.01408028587212159
3,0.7395718651242958,0.05484865925284397,0.7461427518861062,0.016787980632656754,0.48898661176394204,0.03345625484891599,0.4796102788965837,0.01579999074647409
4,0.7352690105695832,0.05932161134254496,0.7488080703735059,0.015119416500764095,0.47279720842020423,0.036563426406801956,0.4598094945163326,0.017255615042846843
5,0.7372021334168851,0.05709801213042763,0.7529300206665184,0.013356369670170348,0.4594335459793342,0.04201369672535976,0.44396025111784515,0.013305895207381914
6,0.7363652733316917,0.06629857395009565,0.7536355759169763,0.01298351735315079,0.45183338081869734,0.04525411289640946,0.43126162767536735,0.014579833687474399
7,0.7393963010437649,0.06876324438628276,0.7580562794135716,0.008856890425242531,0.44703850475190354,0.047396895407231306,0.4249555869102554,0.012930246248088728
8,0.7353537934539878,0.0695602704390671,0.7568592079217009,0.009749809199022238,0.44180209309721974,0.047959128616781546,0.4184440123596794,0.01296593700143696
9,0.7451475821336286,0.057901241361229545,0.7611687239040621,0.011391588241396114,0.43783034067151405,0.045984495910360676,0.41481259198626014,0.01366428084474709
10,0.7415954378914791,0.057977352521403305,0.766013496001334,0.009552499867723118,0.43523409363424664,0.04589753152710375,0.4108101611187142,0.013447673956395432
11,0.7477916697162097,0.0522787129914914,0.7674347674714225,0.011172400240886405,0.4340484017102055,0.046500618786100935,0.4066521828584353,0.015211396507231517
12,0.7489911899081328,0.05188472136455532,0.7677752323169462,0.00918237534624855,0.43311353087349824,0.04678803613825146,0.4039453406229293,0.015118685572067973
13,0.7516352935569959,0.05573875686516107,0.7693333547796828,0.009956217236438109,0.4323449708300734,0.04811680251618415,0.40117902165768216,0.01543642955323079
14,0.753554525864073,0.05875093635044486,0.7722319510691831,0.006992929135452382,0.43012676506807807,0.049478462071729776,0.39854995244216307,0.015262027369084255
15,0.7519909836065575,0.05334294754691705,0.7727083132703404,0.006943450520892806,0.4293823898324402,0.049607602570566255,0.3972697939595359,0.014755609350860642
16,0.7491470270543106,0.05428119128588019,0.7716904675515004,0.007307559191588093,0.42926980635821604,0.051741413096254865,0.3956117399877813,0.014648855505332715
17,0.7530982670711244,0.052118415145506,0.7733081933960909,0.0072301364353930895,0.4294197801414469,0.05158994345162139,0.3933734958803633,0.01450717977732301
18,0.7530982670711244,0.052118415145506,0.7744502854595783,0.008034158093312404,0.4303845499025741,0.052434995092898895,0.3912951633406408,0.014638476478387789
19,0.7569143961033824,0.05699225554405197,0.7728152260606647,0.008022239441575546,0.43046443946556456,0.0536515880321752,0.3897480826067351,0.014692149368409966
20,0.7549998930873845,0.05433367483718785,0.7726432019628191,0.008695244488731636,0.4286935928055815,0.05422573514639911,0.38725925512288684,0.01499532212564956
21,0.7569143961033824,0.05699225554405197,0.7754382605719106,0.007037904066424449,0.4272656863023571,0.05432260915130182,0.38503722556973097,0.014436640241949504
22,0.7510116819413967,0.05444878356136132,0.7725777890178137,0.011804508797086765,0.42675739941340785,0.055129887378487126,0.3836328309196967,0.014448979066737436
23,0.7532149606299212,0.057823719346519316,0.7754044221056934,0.00831672587124421,0.42662205891284743,0.05527623137154942,0.38257454623619763,0.014978047039708264
24,0.7521031457714449,0.058664052305805126,0.7785660870103118,0.009058718177283433,0.4264304706059757,0.055422636420765246,0.3802986652762346,0.015515474327603166
25,0.7523502460314533,0.05883739933805891,0.7778124911516,0.008356077692836767,0.42568202886092604,0.05600244985231929,0.3791612766877727,0.014911530740198565
26,0.7523357043007826,0.05662710781088954,0.7746007942951112,0.01251034056591089,0.42585584821808486,0.05745176337918808,0.3780420020463765,0.015311382101626587
27,0.7452002251748413,0.06072115229136463,0.7736038535805241,0.012786224145960451,0.42536743770542407,0.05742765270743405,0.3765958135617689,0.016262136276417958
28,0.7429159598176234,0.06290732944901244,0.7744590719772579,0.014613899029317475,0.42506934501378496,0.05760163195338136,0.3747847558372422,0.016640850467819965
29,0.739155964700734,0.05859297002218215,0.7753719273044289,0.014056204683032732,0.42533187049634497,0.05823057535110974,0.37331084808656695,0.016550204637283603
30,0.7391981224612857,0.05833229731508997,0.7758342141283912,0.015270288982480087,0.42510161151436054,0.058252800354969624,0.3720201562655003,0.01735305572166501
31,0.7372093269430784,0.05511134832616599,0.7786666409933871,0.01346118907190347,0.42545979770368464,0.0587892249531393,0.3712097813551375,0.017313558647004356
32,0.7392049554781261,0.05268455761808535,0.779614483587513,0.013264114405179911,0.4256806656982626,0.05925785979390159,0.3690707383385932,0.017357812926046535
33,0.7383555351264717,0.05417449493345502,0.7807513179037912,0.014689262931896273,0.42529784451705205,0.05954610956021288,0.3671830688374936,0.0175042741234027
34,0.7396053788960004,0.055641137356374985,0.781999482236443,0.014813823277526192,0.4251039891201832,0.059178497833303714,0.3653605839551401,0.018440428524207006
35,0.7374647475452349,0.05748460429193585,0.7833155374517115,0.013409534477184938,0.4243808055613053,0.06013297768029552,0.36430433025650344,0.018114499997849472
36,0.7396058084702627,0.06056159664495365,0.785868974780209,0.012932530599307495,0.4240407574616228,0.06052080766696469,0.36249792190550256,0.017912517679833196
37,0.735771188048459,0.05745625043289436,0.7870610625238281,0.01215389241512942,0.42351776442737077,0.060473010387827264,0.3615016302153377,0.0177808706066268
38,0.735771188048459,0.05745625043289436,0.7867446387853155,0.012652013213641936,0.4238745866276388,0.06140911071735853,0.3603762851162717,0.018339585476462434
39,0.735771188048459,0.05745625043289436,0.7881497589886857,0.011676908537369983,0.42317507844331753,0.061882374533398114,0.3577455547960828,0.017654394715265472
40,0.7423940265163775,0.051792352175883904,0.7896100501962493,0.012309135831371004,0.42221761622828435,0.0615703410186003,0.35663525229366305,0.018222553777492323
41,0.7444921120133614,0.04977778044243747,0.7917956374469082,0.013193802682901127,0.42127304873078,0.06139046895358466,0.355467201043732,0.018126949790301404
42,0.7445152386375897,0.050680494071454044,0.7937630495645892,0.012497799633901777,0.4214592489200829,0.062136712558108285,0.353989729272307,0.01765139026053325
43,0.7445152386375897,0.050680494071454044,0.7950385224413399,0.011565276924495058,0.42135426534777576,0.06248769957316719,0.352898933734708,0.017339182852988397
44,0.7421501240773531,0.05194643972835965,0.7956140906307877,0.012476755448485593,0.42146362632786794,0.06366761457350437,0.3514477008298483,0.01688554021647772
45,0.7410224031227242,0.05315935885972183,0.7962283641700332,0.013224274643784988,0.4216866201118041,0.06384956241043747,0.34994969190261027,0.016658975929479364
46,0.741966541596367,0.052105503036571583,0.7986369764120506,0.011646751476835287,0.4213005204092603,0.06359120236962153,0.34854858017009777,0.01580819879602722
47,0.7443641038208371,0.05247281400208011,0.7987966487170433,0.0118018140336571,0.4214277520552162,0.06325506829945465,0.3467991737842507,0.014950965804856636
48,0.7422660183238532,0.054381477518559526,0.7990030383779034,0.008270340529666286,0.4211884149809177,0.06183743366665265,0.3446971335883592,0.015807926229138684
49,0.7445773802804478,0.052298460879758715,0.7988278845721333,0.01116836154793192,0.42066957649663417,0.06312579203876703,0.3437175609820617,0.016051526230198676
50,0.7473053870372744,0.051039359160371674,0.8039846838998821,0.015215701130514082,0.42096131823831495,0.0638758301923743,0.34215528241820026,0.016144739123329352
51,0.7439580093794333,0.05184479501434856,0.8062959826668321,0.015461147984811017,0.42238159908001,0.06433767246987583,0.3402713995182006,0.016747540876658546
52,0.7431398420227201,0.05626726916311296,0.808514334188217,0.01445800131456811,0.4231805474965598,0.0653228283544569,0.33940483816995876,0.01732994049581131
53,0.7387256696271622,0.053093716039005305,0.8093019315765513,0.015281319063665913,0.42300821716525216,0.06635349414572468,0.3378965366131085,0.017454336984253322
54,0.7400005102720815,0.05506718086681328,0.810449361192744,0.016447253426855466,0.42310424488648773,0.06610737026720441,0.3367852574594378,0.01721631441624107
55,0.7394112147189018,0.057601298188663164,0.8118043556042516,0.015567872235804187,0.42271758840673385,0.06639005395029056,0.33522434164900006,0.01673974601539637
56,0.7434917046237131,0.05830704746275258,0.8157355401898109,0.014021114389779902,0.4227030546254218,0.06735008359482068,0.3326403074559239,0.0158149129899872
57,0.7456160161894093,0.05568328850726449,0.8152894982150892,0.01396564376211574,0.42288415548072705,0.06695509657002396,0.3310863885992086,0.01603998766385568
58,0.7404994786519596,0.05634888251091107,0.8178016771615392,0.014163637378613711,0.4217974809166366,0.06685478705638995,0.32977456733948174,0.016050648647206463
59,0.7421069318509156,0.06070110401382973,0.8174660099339974,0.01397779919602863,0.42188584686246616,0.0668187633719738,0.32841259504624143,0.016836375130055235
60,0.7399477955054538,0.06346162740841897,0.8195016896433603,0.01852187480910016,0.42130932932003595,0.06603835189077194,0.3266730942991102,0.017986676119233876
61,0.7410587560799016,0.06200963848359007,0.8190222589999733,0.01856963270135296,0.42070873829739525,0.06575736772129881,0.3259386177306022,0.018269629346969962
62,0.7399135583861693,0.06267463630051238,0.8196000779633416,0.017204052277855042,0.4214233398935516,0.06573974625603907,0.32450480899586465,0.01826953453522567
63,0.7442343697441658,0.06642087125818659,0.8227983974058366,0.023303479898712787,0.4217157988903333,0.06690448530387894,0.32323730916996646,0.018878236548556186
64,0.7402227512510672,0.06634595215929352,0.8247478460810498,0.01984959706008877,0.4221251165022852,0.0665901327849045,0.3223910821779723,0.018952882158690575
65,0.7400619269288811,0.06510703926899158,0.826682475527979,0.018583013429402644,0.4225716767383331,0.06698325918423666,0.32099694781640975,0.019209935358713816
66,0.7387612901587957,0.06382780598166257,0.8269988730935302,0.019296978617665543,0.42129147033599124,0.06789956800675115,0.31969877587291834,0.01886678453343416
67,0.7376335692041668,0.06474503458029085,0.8277333208242824,0.018367800760006582,0.4218621376370969,0.06876425415371369,0.3188019975518642,0.019054443465056026
68,0.7397496982364249,0.06241599871247355,0.8263572289873032,0.01771799154983106,0.42276495518649904,0.07003926714726937,0.31755128232519725,0.01926150769258601
69,0.7408593756557798,0.06130538423476493,0.8286471080968403,0.017419912719835437,0.4236251070089444,0.07114109907205522,0.31586722785214927,0.01975179943299813
70,0.7431761574939916,0.05472746332048311,0.8283162018661336,0.016680939599516793,0.42375116575223243,0.0718780016133842,0.3144415791726765,0.019846840835841456
71,0.7451487018095987,0.056833926325542385,0.8271641746261859,0.018633633136726536,0.4237788661605987,0.07216066793269668,0.3131600230054407,0.020005287075147867
72,0.7439947547862575,0.057640594901414835,0.8287423676806185,0.018927926549695922,0.42495852032498604,0.0732388909145219,0.31236445384312717,0.020248047289038215
73,0.7428850773669027,0.05889433833780514,0.829133119947221,0.01725151510764242,0.42448481427548757,0.07247851584420895,0.3117363690030552,0.020695313331994473
74,0.7438125651326771,0.06259196386122112,0.8315174678706075,0.014679939701724909,0.42426196523594195,0.07272233319426906,0.31096653820774,0.02036515106620451
75,0.7415952422980314,0.06452154537211484,0.833328663452192,0.01546142441840051,0.42452935728897734,0.07364307688479284,0.31021366519838134,0.02004897198713418
76,0.7415952422980314,0.06452154537211484,0.833224108973322,0.015522652079237257,0.4245288637338295,0.07360863495004119,0.30963660826015926,0.019748801423270405
77,0.7426951048152167,0.06352338098676802,0.8340142293020272,0.01456404121552702,0.4244003017630965,0.0734380139261153,0.3088637958207191,0.019551299369434092
78,0.7416566063033766,0.06389442227819803,0.8325451885912221,0.01821684039468454,0.4246803603872138,0.0746821955066778,0.308173688583634,0.019596151106644047
79,0.7425213372364002,0.06778991335960112,0.8321384247337613,0.0149148226308884,0.4247188753243834,0.07437822949519124,0.3067774970402875,0.019370578530415863
80,0.7406419721570352,0.06499037754044681,0.8334889387280942,0.016900354914334448,0.425491488947773,0.07507525296894936,0.30578972793738435,0.019822109500846154
81,0.7406403397883038,0.06531912412891859,0.8367694065558684,0.01650126321229253,0.42621051768022705,0.07570392935657413,0.3046076034655425,0.019986269536882054
82,0.7438661462399168,0.06171523685821928,0.8376574374438992,0.01719738745504823,0.42656049904729043,0.07625189849029353,0.304011184229429,0.020411225648460908
83,0.7405956264908271,0.06488951206891441,0.8383222725911239,0.017909935949728603,0.42660838196210377,0.07647695075293813,0.3032574803783838,0.01986278050541723
84,0.7363539504628257,0.06910360200096723,0.8402888678805891,0.017373279302974443,0.42750394086622434,0.07687484857096359,0.30211155432022746,0.02037684944377217
85,0.7382636278821805,0.0716114652588398,0.8397346577981232,0.016838216883152412,0.426651051783808,0.07669148227715955,0.30117005911394723,0.02076545047813405
86,0.7390509294694821,0.06820271775447523,0.8386375536495372,0.01661695523400769,0.42691356428429383,0.07645103598177182,0.30048751123534423,0.020699404920261365
87,0.7409302945488472,0.07092819795198478,0.8431379625767326,0.016215689539700564,0.4263911083952481,0.07673455699123068,0.29959336731106223,0.019938983883446476
88,0.743089430894309,0.0684306347070067,0.8435640695423287,0.015441917871567684,0.4265887360171393,0.0771346571738836,0.29885916582145605,0.01982154417875001
89,0.743089430894309,0.0684306347070067,0.8454626413122247,0.01752177889312661,0.4268783154288253,0.07766616552616964,0.2978520380320536,0.02010417649387262
90,0.7409302945488472,0.07092819795198478,0.8451183421713433,0.017811589109916738,0.42517883609835644,0.07668524197170484,0.2966399516606909,0.020457901041121083
91,0.7409302945488472,0.07092819795198478,0.843405664147669,0.017492049794583017,0.42475667582846344,0.07627022174261928,0.2954900218558928,0.020270610065100378
92,0.7385277329492987,0.0702906285378545,0.8430450837620622,0.017356885247905678,0.4245550712201608,0.07601161906600361,0.29441112737682495,0.020321089412329994
93,0.7385277329492987,0.0702906285378545,0.8429083055257063,0.018231526472920628,0.4243043264804459,0.07551833906925477,0.29317762295190175,0.020469292323635237
94,0.744049904597591,0.0696579165204559,0.845824883476552,0.01607702712698454,0.4228752255442007,0.07561203889082338,0.29143592990339773,0.019507470636781703
95,0.7458816599906719,0.0705358193758244,0.8461086512393962,0.017900313294386547,0.4209309273742033,0.07754605767623697,0.2899679462117458,0.01955932643912759
96,0.7438840504535029,0.07259504868330456,0.847320024357785,0.01959585122285562,0.4200741758338392,0.07742312257077988,0.2881868664888882,0.020168281594363076
97,0.7437758356537401,0.07363485241074354,0.8478861446052666,0.020084627652450563,0.41962077317836605,0.07713040899834216,0.2866298101673711,0.020119899799295463
98,0.7447801651047553,0.07179644371519066,0.8480447897264639,0.018999227169055118,0.4194634198476684,0.07688904859815017,0.28553220469551316,0.020049514097441278
99,0.7427628391455003,0.07293571939135639,0.8496528760884203,0.0156606652432213,0.4187152799647521,0.07672919957302185,0.2842739174662611,0.019919255344897347
100,0.7440626766658103,0.07466909816481154,0.8523492901844048,0.016235326081920142,0.4186189007543719,0.07629662969773683,0.2831747526267595,0.019738555703790295
101,0.7440626766658103,0.07466909816481154,0.8527328915096796,0.018849172284914718,0.418479233952711,0.07645652068548135,0.2824094624321023,0.018987502710548068
102,0.741680161980146,0.07389456863931569,0.8554002007212805,0.01522533960204588,0.41962338282732004,0.0774335295711765,0.28149097709173154,0.01935664361380103
103,0.7429799995004559,0.07562923107507372,0.8546346635538613,0.015189835070995873,0.4199738880979065,0.07732466740859031,0.2807628918200824,0.019318555176339017
104,0.7448297682793585,0.07821776648679195,0.8545362746667321,0.0164064444389949,0.4203653102614903,0.07702316275505212,0.27961769442881895,0.019290706788860648
105,0.7426792306449499,0.08064468136464581,0.8549882152155837,0.016352592551303204,0.41986704517882306,0.07734085857454097,0.2790943930870621,0.019085339999172408
106,0.7447141143658802,0.07901620147641639,0.8564311875402989,0.016225122061102534,0.41938227991692434,0.07666457905277559,0.2779977672181685,0.019642560747620504
107,0.7445289994238525,0.08308546151810864,0.857970389228971,0.015600430203043306,0.41844831578993213,0.07774605424713317,0.2769675460041433,0.020057669159126556
108,0.7508305498114494,0.076632659255372,0.8594083823672864,0.015598197994740597,0.417793015131546,0.07706711381479706,0.2759514984660706,0.01997832314324131
109,0.7484175449854397,0.07345789070282242,0.8588199080140418,0.01742007471955625,0.4177185767808784,0.07691001639878946,0.27530846387890884,0.019794486405523917
110,0.749104993770713,0.07023671898063075,0.8602834092751694,0.015951012444954997,0.41811871337504797,0.07805112826076956,0.2744869596215232,0.01939770361588156
111,0.7506382958579522,0.07769893002047912,0.861107515535368,0.013162490241859684,0.4185557140196298,0.07994137233334399,0.2731908651774845,0.019240035713105615
112,0.7473348805201108,0.07766151968304306,0.8622292844787018,0.013031858307178262,0.41905537056779896,0.08069406123983329,0.2720646617745005,0.019346879102530856
113,0.7452351429873023,0.08013551083952286,0.8622292844787018,0.013031858307178262,0.4191074837453881,0.08102735130689279,0.2715780631033338,0.01938011122992642
